send_time,deliver_time,latency,source,destination,queue_depth
2520,2521.0,1.0,HOME-3,MDMS-North,0
2520,2521.0,1.0,HOME-4,MDMS-North,0
2520,2521.0,1.0,HOME-5,MDMS-North,0
2520,2521.0,1.0,HOME-6,MDMS-South,0
2520,2521.0,1.0,HOME-7,MDMS-South,0
2520,2521.0,1.0,HOME-8,MDMS-South,0
2520,2521.0,1.0,HOME-9,MDMS-South,0
2520,2521.0,1.0,HOME-10,MDMS-South,0
2520,2521.0,1.0,PS-1,SCADA,0
2520,2521.0,1.0,PS-2,SCADA,0
2520,2521.0,1.0,PS-3,SCADA,0
2520,2521.0,1.0,RTU-North,SCADA,0
2520,2521.0,1.0,RTU-South,SCADA,0
2525,2526.0,1.0,RTU-North,SCADA,0
2525,2526.0,1.0,RTU-South,SCADA,0
2530,2531.0,1.0,PS-1,SCADA,0
2530,2531.0,1.0,PS-2,SCADA,0
2530,2531.0,1.0,PS-3,SCADA,0
2530,2531.0,1.0,RTU-North,SCADA,0
2530,2531.0,1.0,RTU-South,SCADA,0
2535,2536.0,1.0,RTU-North,SCADA,0
2535,2536.0,1.0,RTU-South,SCADA,0
2540,2541.0,1.0,PS-1,SCADA,0
2540,2541.0,1.0,PS-2,SCADA,0
2540,2541.0,1.0,PS-3,SCADA,0
2540,2541.0,1.0,RTU-North,SCADA,0
2540,2541.0,1.0,RTU-South,SCADA,0
2545,2546.0,1.0,RTU-North,SCADA,0
2545,2546.0,1.0,RTU-South,SCADA,0
2550,2551.0,1.0,PS-1,SCADA,0
2550,2551.0,1.0,PS-2,SCADA,0
2550,2551.0,1.0,PS-3,SCADA,0
2550,2551.0,1.0,RTU-North,SCADA,0
2550,2551.0,1.0,RTU-South,SCADA,0
2555,2556.0,1.0,RTU-North,SCADA,0
2555,2556.0,1.0,RTU-South,SCADA,0
2560,2561.0,1.0,PS-1,SCADA,0
2560,2561.0,1.0,PS-2,SCADA,0
2560,2561.0,1.0,PS-3,SCADA,0
2560,2561.0,1.0,RTU-North,SCADA,0
2560,2561.0,1.0,RTU-South,SCADA,0
2565,2566.0,1.0,RTU-North,SCADA,0
2565,2566.0,1.0,RTU-South,SCADA,0
2570,2571.0,1.0,PS-1,SCADA,0
2570,2571.0,1.0,PS-2,SCADA,0
2570,2571.0,1.0,PS-3,SCADA,0
2570,2571.0,1.0,RTU-North,SCADA,0
2570,2571.0,1.0,RTU-South,SCADA,0
2575,2576.0,1.0,RTU-North,SCADA,0
2575,2576.0,1.0,RTU-South,SCADA,0
2580,2581.0,1.0,HOME-1,MDMS-North,0
2580,2581.0,1.0,HOME-2,MDMS-North,0
2580,2581.0,1.0,HOME-3,MDMS-North,0
2580,2581.0,1.0,HOME-4,MDMS-North,0
2580,2581.0,1.0,HOME-5,MDMS-North,0
2580,2581.0,1.0,HOME-6,MDMS-South,0
2580,2581.0,1.0,HOME-7,MDMS-South,0
2580,2581.0,1.0,HOME-8,MDMS-South,0
2580,2581.0,1.0,HOME-9,MDMS-South,0
2580,2581.0,1.0,HOME-10,MDMS-South,0
2580,2581.0,1.0,PS-1,SCADA,0
2580,2581.0,1.0,PS-2,SCADA,0
2580,2581.0,1.0,PS-3,SCADA,0
2580,2581.0,1.0,RTU-North,SCADA,0
2580,2581.0,1.0,RTU-South,SCADA,0
2585,2586.0,1.0,RTU-North,SCADA,0
2585,2586.0,1.0,RTU-South,SCADA,0
2590,2591.0,1.0,PS-1,SCADA,0
2590,2591.0,1.0,PS-2,SCADA,0
2590,2591.0,1.0,PS-3,SCADA,0
2590,2591.0,1.0,RTU-North,SCADA,0
2590,2591.0,1.0,RTU-South,SCADA,0
2595,2596.0,1.0,RTU-North,SCADA,0
2595,2596.0,1.0,RTU-South,SCADA,0
2600,2601.0,1.0,PS-1,SCADA,0
2600,2601.0,1.0,PS-2,SCADA,0
2600,2601.0,1.0,PS-3,SCADA,0
2600,2601.0,1.0,RTU-North,SCADA,0
2600,2601.0,1.0,RTU-South,SCADA,0
2605,2606.0,1.0,RTU-North,SCADA,0
2605,2606.0,1.0,RTU-South,SCADA,0
2610,2611.0,1.0,PS-1,SCADA,0
2610,2611.0,1.0,PS-2,SCADA,0
2610,2611.0,1.0,PS-3,SCADA,0
2610,2611.0,1.0,RTU-North,SCADA,0
2610,2611.0,1.0,RTU-South,SCADA,0
2615,2616.0,1.0,RTU-North,SCADA,0
2615,2616.0,1.0,RTU-South,SCADA,0
2620,2621.0,1.0,PS-1,SCADA,0
2620,2621.0,1.0,PS-2,SCADA,0
2620,2621.0,1.0,PS-3,SCADA,0
2620,2621.0,1.0,RTU-North,SCADA,0
2620,2621.0,1.0,RTU-South,SCADA,0
2625,2626.0,1.0,RTU-North,SCADA,0
2625,2626.0,1.0,RTU-South,SCADA,0
2630,2631.0,1.0,PS-1,SCADA,0
2630,2631.0,1.0,PS-2,SCADA,0
2630,2631.0,1.0,PS-3,SCADA,0
2630,2631.0,1.0,RTU-North,SCADA,0
2630,2631.0,1.0,RTU-South,SCADA,0
2635,2636.0,1.0,RTU-North,SCADA,0
2635,2636.0,1.0,RTU-South,SCADA,0
2640,2641.0,1.0,HOME-1,MDMS-North,0
2640,2641.0,1.0,HOME-2,MDMS-North,0
2640,2641.0,1.0,HOME-3,MDMS-North,0
2640,2641.0,1.0,HOME-4,MDMS-North,0
2640,2641.0,1.0,HOME-5,MDMS-North,0
2640,2641.0,1.0,HOME-6,MDMS-South,0
2640,2641.0,1.0,HOME-7,MDMS-South,0
2640,2641.0,1.0,HOME-8,MDMS-South,0
2640,2641.0,1.0,HOME-9,MDMS-South,0
2640,2641.0,1.0,HOME-10,MDMS-South,0
2640,2641.0,1.0,PS-1,SCADA,0
2640,2641.0,1.0,PS-2,SCADA,0
2640,2641.0,1.0,PS-3,SCADA,0
2640,2641.0,1.0,RTU-North,SCADA,0
2640,2641.0,1.0,RTU-South,SCADA,0
2645,2646.0,1.0,RTU-North,SCADA,0
2645,2646.0,1.0,RTU-South,SCADA,0
2650,2651.0,1.0,PS-1,SCADA,0
2650,2651.0,1.0,PS-2,SCADA,0
2650,2651.0,1.0,PS-3,SCADA,0
2650,2651.0,1.0,RTU-North,SCADA,0
2650,2651.0,1.0,RTU-South,SCADA,0
2655,2656.0,1.0,RTU-North,SCADA,0
2655,2656.0,1.0,RTU-South,SCADA,0
2660,2661.0,1.0,PS-1,SCADA,0
2660,2661.0,1.0,PS-2,SCADA,0
2660,2661.0,1.0,PS-3,SCADA,0
2660,2661.0,1.0,RTU-North,SCADA,0
2660,2661.0,1.0,RTU-South,SCADA,0
2665,2666.0,1.0,RTU-North,SCADA,0
2665,2666.0,1.0,RTU-South,SCADA,0
2670,2671.0,1.0,PS-1,SCADA,0
2670,2671.0,1.0,PS-2,SCADA,0
2670,2671.0,1.0,PS-3,SCADA,0
2670,2671.0,1.0,RTU-North,SCADA,0
2670,2671.0,1.0,RTU-South,SCADA,0
2675,2676.0,1.0,RTU-North,SCADA,0
2675,2676.0,1.0,RTU-South,SCADA,0
2680,2681.0,1.0,PS-1,SCADA,0
2680,2681.0,1.0,PS-2,SCADA,0
2680,2681.0,1.0,PS-3,SCADA,0
2680,2681.0,1.0,RTU-North,SCADA,0
2680,2681.0,1.0,RTU-South,SCADA,0
2685,2686.0,1.0,RTU-North,SCADA,0
2685,2686.0,1.0,RTU-South,SCADA,0
2690,2691.0,1.0,PS-1,SCADA,0
2690,2691.0,1.0,PS-2,SCADA,0
2690,2691.0,1.0,PS-3,SCADA,0
2690,2691.0,1.0,RTU-North,SCADA,0
2690,2691.0,1.0,RTU-South,SCADA,0
2695,2696.0,1.0,RTU-North,SCADA,0
2695,2696.0,1.0,RTU-South,SCADA,0
2700,2701.0,1.0,HOME-1,MDMS-North,0
2700,2701.0,1.0,HOME-2,MDMS-North,0
2700,2701.0,1.0,HOME-3,MDMS-North,0
2700,2701.0,1.0,HOME-4,MDMS-North,0
2700,2701.0,1.0,HOME-5,MDMS-North,0
2700,2701.0,1.0,HOME-6,MDMS-South,0
2700,2701.0,1.0,HOME-7,MDMS-South,0
2700,2701.0,1.0,HOME-8,MDMS-South,0
2700,2701.0,1.0,HOME-9,MDMS-South,0
2700,2701.0,1.0,HOME-10,MDMS-South,0
2700,2701.0,1.0,PS-1,SCADA,0
2700,2701.0,1.0,PS-2,SCADA,0
2700,2701.0,1.0,PS-3,SCADA,0
2700,2701.0,1.0,RTU-North,SCADA,0
2700,2701.0,1.0,RTU-South,SCADA,0
2705,2706.0,1.0,RTU-North,SCADA,0
2705,2706.0,1.0,RTU-South,SCADA,0
2710,2711.0,1.0,PS-1,SCADA,0
2710,2711.0,1.0,PS-2,SCADA,0
2710,2711.0,1.0,PS-3,SCADA,0
2710,2711.0,1.0,RTU-North,SCADA,0
2710,2711.0,1.0,RTU-South,SCADA,0
2715,2716.0,1.0,RTU-North,SCADA,0
2715,2716.0,1.0,RTU-South,SCADA,0
2720,2721.0,1.0,PS-1,SCADA,0
2720,2721.0,1.0,PS-2,SCADA,0
2720,2721.0,1.0,PS-3,SCADA,0
2720,2721.0,1.0,RTU-North,SCADA,0
2720,2721.0,1.0,RTU-South,SCADA,0
2725,2726.0,1.0,RTU-North,SCADA,0
2725,2726.0,1.0,RTU-South,SCADA,0
2730,2731.0,1.0,PS-1,SCADA,0
2730,2731.0,1.0,PS-2,SCADA,0
2730,2731.0,1.0,PS-3,SCADA,0
2730,2731.0,1.0,RTU-North,SCADA,0
2730,2731.0,1.0,RTU-South,SCADA,0
2735,2736.0,1.0,RTU-North,SCADA,0
2735,2736.0,1.0,RTU-South,SCADA,0
2740,2741.0,1.0,PS-1,SCADA,0
2740,2741.0,1.0,PS-2,SCADA,0
2740,2741.0,1.0,PS-3,SCADA,0
2740,2741.0,1.0,RTU-North,SCADA,0
2740,2741.0,1.0,RTU-South,SCADA,0
2745,2746.0,1.0,RTU-North,SCADA,0
2745,2746.0,1.0,RTU-South,SCADA,0
2750,2751.0,1.0,PS-1,SCADA,0
2750,2751.0,1.0,PS-2,SCADA,0
2750,2751.0,1.0,PS-3,SCADA,0
2750,2751.0,1.0,RTU-North,SCADA,0
2750,2751.0,1.0,RTU-South,SCADA,0
2755,2756.0,1.0,RTU-North,SCADA,0
2755,2756.0,1.0,RTU-South,SCADA,0
2760,2761.0,1.0,HOME-1,MDMS-North,0
2760,2761.0,1.0,HOME-2,MDMS-North,0
2760,2761.0,1.0,HOME-3,MDMS-North,0
2760,2761.0,1.0,HOME-4,MDMS-North,0
2760,2761.0,1.0,HOME-5,MDMS-North,0
2760,2761.0,1.0,HOME-6,MDMS-South,0
2760,2761.0,1.0,HOME-7,MDMS-South,0
2760,2761.0,1.0,HOME-8,MDMS-South,0
2760,2761.0,1.0,HOME-9,MDMS-South,0
2760,2761.0,1.0,HOME-10,MDMS-South,0
2760,2761.0,1.0,PS-1,SCADA,0
2760,2761.0,1.0,PS-2,SCADA,0
2760,2761.0,1.0,PS-3,SCADA,0
2760,2761.0,1.0,RTU-North,SCADA,0
2760,2761.0,1.0,RTU-South,SCADA,0
2765,2766.0,1.0,RTU-North,SCADA,0
2765,2766.0,1.0,RTU-South,SCADA,0
2770,2771.0,1.0,PS-1,SCADA,0
2770,2771.0,1.0,PS-2,SCADA,0
2770,2771.0,1.0,PS-3,SCADA,0
2770,2771.0,1.0,RTU-North,SCADA,0
2770,2771.0,1.0,RTU-South,SCADA,0
2775,2776.0,1.0,RTU-North,SCADA,0
2775,2776.0,1.0,RTU-South,SCADA,0
2780,2781.0,1.0,PS-1,SCADA,0
2780,2781.0,1.0,PS-2,SCADA,0
2780,2781.0,1.0,PS-3,SCADA,0
2780,2781.0,1.0,RTU-North,SCADA,0
2780,2781.0,1.0,RTU-South,SCADA,0
2785,2786.0,1.0,RTU-North,SCADA,0
2785,2786.0,1.0,RTU-South,SCADA,0
2790,2791.0,1.0,PS-1,SCADA,0
2790,2791.0,1.0,PS-2,SCADA,0
2790,2791.0,1.0,PS-3,SCADA,0
2790,2791.0,1.0,RTU-North,SCADA,0
2790,2791.0,1.0,RTU-South,SCADA,0
2795,2796.0,1.0,RTU-North,SCADA,0
2795,2796.0,1.0,RTU-South,SCADA,0
2800,2801.0,1.0,PS-1,SCADA,0
2800,2801.0,1.0,PS-2,SCADA,0
2800,2801.0,1.0,PS-3,SCADA,0
2800,2801.0,1.0,RTU-North,SCADA,0
2800,2801.0,1.0,RTU-South,SCADA,0
2805,2806.0,1.0,RTU-North,SCADA,0
2805,2806.0,1.0,RTU-South,SCADA,0
2810,2811.0,1.0,PS-1,SCADA,0
2810,2811.0,1.0,PS-2,SCADA,0
2810,2811.0,1.0,PS-3,SCADA,0
2810,2811.0,1.0,RTU-North,SCADA,0
2810,2811.0,1.0,RTU-South,SCADA,0
2815,2816.0,1.0,RTU-North,SCADA,0
2815,2816.0,1.0,RTU-South,SCADA,0
2820,2821.0,1.0,HOME-1,MDMS-North,0
2820,2821.0,1.0,HOME-2,MDMS-North,0
2820,2821.0,1.0,HOME-3,MDMS-North,0
2820,2821.0,1.0,HOME-4,MDMS-North,0
2820,2821.0,1.0,HOME-5,MDMS-North,0
2820,2821.0,1.0,HOME-6,MDMS-South,0
2820,2821.0,1.0,HOME-7,MDMS-South,0
2820,2821.0,1.0,HOME-8,MDMS-South,0
2820,2821.0,1.0,HOME-9,MDMS-South,0
2820,2821.0,1.0,HOME-10,MDMS-South,0
2820,2821.0,1.0,PS-1,SCADA,0
2820,2821.0,1.0,PS-2,SCADA,0
2820,2821.0,1.0,PS-3,SCADA,0
2820,2821.0,1.0,RTU-North,SCADA,0
2820,2821.0,1.0,RTU-South,SCADA,0
2825,2826.0,1.0,RTU-North,SCADA,0
2825,2826.0,1.0,RTU-South,SCADA,0
2830,2831.0,1.0,PS-1,SCADA,0
2830,2831.0,1.0,PS-2,SCADA,0
2830,2831.0,1.0,PS-3,SCADA,0
2830,2831.0,1.0,RTU-North,SCADA,0
2830,2831.0,1.0,RTU-South,SCADA,0
2835,2836.0,1.0,RTU-North,SCADA,0
2835,2836.0,1.0,RTU-South,SCADA,0
2840,2841.0,1.0,PS-1,SCADA,0
2840,2841.0,1.0,PS-2,SCADA,0
2840,2841.0,1.0,PS-3,SCADA,0
2840,2841.0,1.0,RTU-North,SCADA,0
2840,2841.0,1.0,RTU-South,SCADA,0
2845,2846.0,1.0,RTU-North,SCADA,0
2845,2846.0,1.0,RTU-South,SCADA,0
2850,2851.0,1.0,PS-1,SCADA,0
2850,2851.0,1.0,PS-2,SCADA,0
2850,2851.0,1.0,PS-3,SCADA,0
2850,2851.0,1.0,RTU-North,SCADA,0
2850,2851.0,1.0,RTU-South,SCADA,0
2855,2856.0,1.0,RTU-North,SCADA,0
2855,2856.0,1.0,RTU-South,SCADA,0
2860,2861.0,1.0,PS-1,SCADA,0
2860,2861.0,1.0,PS-2,SCADA,0
2860,2861.0,1.0,PS-3,SCADA,0
2860,2861.0,1.0,RTU-North,SCADA,0
2860,2861.0,1.0,RTU-South,SCADA,0
2865,2866.0,1.0,RTU-North,SCADA,0
2865,2866.0,1.0,RTU-South,SCADA,0
2870,2871.0,1.0,PS-1,SCADA,0
2870,2871.0,1.0,PS-2,SCADA,0
2870,2871.0,1.0,PS-3,SCADA,0
2870,2871.0,1.0,RTU-North,SCADA,0
2870,2871.0,1.0,RTU-South,SCADA,0
2875,2876.0,1.0,RTU-North,SCADA,0
2875,2876.0,1.0,RTU-South,SCADA,0
2880,2881.0,1.0,HOME-1,MDMS-North,0
2880,2881.0,1.0,HOME-2,MDMS-North,0
2880,2881.0,1.0,HOME-3,MDMS-North,0
2880,2881.0,1.0,HOME-4,MDMS-North,0
2880,2881.0,1.0,HOME-5,MDMS-North,0
2880,2881.0,1.0,HOME-6,MDMS-South,0
2880,2881.0,1.0,HOME-7,MDMS-South,0
2880,2881.0,1.0,HOME-8,MDMS-South,0
2880,2881.0,1.0,HOME-9,MDMS-South,0
2880,2881.0,1.0,HOME-10,MDMS-South,0
2880,2881.0,1.0,PS-1,SCADA,0
2880,2881.0,1.0,PS-2,SCADA,0
2880,2881.0,1.0,PS-3,SCADA,0
2880,2881.0,1.0,RTU-North,SCADA,0
2880,2881.0,1.0,RTU-South,SCADA,0
2885,2886.0,1.0,RTU-North,SCADA,0
2885,2886.0,1.0,RTU-South,SCADA,0
2890,2891.0,1.0,PS-1,SCADA,0
2890,2891.0,1.0,PS-2,SCADA,0
2890,2891.0,1.0,PS-3,SCADA,0
2890,2891.0,1.0,RTU-North,SCADA,0
2890,2891.0,1.0,RTU-South,SCADA,0
2895,2896.0,1.0,RTU-North,SCADA,0
2895,2896.0,1.0,RTU-South,SCADA,0
2900,2901.0,1.0,PS-1,SCADA,0
2900,2901.0,1.0,PS-2,SCADA,0
2900,2901.0,1.0,PS-3,SCADA,0
2900,2901.0,1.0,RTU-North,SCADA,0
2900,2901.0,1.0,RTU-South,SCADA,0
2905,2906.0,1.0,RTU-North,SCADA,0
2905,2906.0,1.0,RTU-South,SCADA,0
2910,2911.0,1.0,PS-1,SCADA,0
2910,2911.0,1.0,PS-2,SCADA,0
2910,2911.0,1.0,PS-3,SCADA,0
2910,2911.0,1.0,RTU-North,SCADA,0
2910,2911.0,1.0,RTU-South,SCADA,0
2915,2916.0,1.0,RTU-North,SCADA,0
2915,2916.0,1.0,RTU-South,SCADA,0
2920,2921.0,1.0,PS-1,SCADA,0
2920,2921.0,1.0,PS-2,SCADA,0
2920,2921.0,1.0,PS-3,SCADA,0
2920,2921.0,1.0,RTU-North,SCADA,0
2920,2921.0,1.0,RTU-South,SCADA,0
2925,2926.0,1.0,RTU-North,SCADA,0
2925,2926.0,1.0,RTU-South,SCADA,0
2930,2931.0,1.0,PS-1,SCADA,0
2930,2931.0,1.0,PS-2,SCADA,0
2930,2931.0,1.0,PS-3,SCADA,0
2930,2931.0,1.0,RTU-North,SCADA,0
2930,2931.0,1.0,RTU-South,SCADA,0
2935,2936.0,1.0,RTU-North,SCADA,0
2935,2936.0,1.0,RTU-South,SCADA,0
2940,2941.0,1.0,HOME-1,MDMS-North,0
2940,2941.0,1.0,HOME-2,MDMS-North,0
2940,2941.0,1.0,HOME-3,MDMS-North,0
2940,2941.0,1.0,HOME-4,MDMS-North,0
2940,2941.0,1.0,HOME-5,MDMS-North,0
2940,2941.0,1.0,HOME-6,MDMS-South,0
2940,2941.0,1.0,HOME-7,MDMS-South,0
2940,2941.0,1.0,HOME-8,MDMS-South,0
2940,2941.0,1.0,HOME-9,MDMS-South,0
2940,2941.0,1.0,HOME-10,MDMS-South,0
2940,2941.0,1.0,PS-1,SCADA,0
2940,2941.0,1.0,PS-2,SCADA,0
2940,2941.0,1.0,PS-3,SCADA,0
2940,2941.0,1.0,RTU-North,SCADA,0
2940,2941.0,1.0,RTU-South,SCADA,0
2945,2946.0,1.0,RTU-North,SCADA,0
2945,2946.0,1.0,RTU-South,SCADA,0
2950,2951.0,1.0,PS-1,SCADA,0
2950,2951.0,1.0,PS-2,SCADA,0
2950,2951.0,1.0,PS-3,SCADA,0
2950,2951.0,1.0,RTU-North,SCADA,0
2950,2951.0,1.0,RTU-South,SCADA,0
2955,2956.0,1.0,RTU-North,SCADA,0
2955,2956.0,1.0,RTU-South,SCADA,0
2960,2961.0,1.0,PS-1,SCADA,0
2960,2961.0,1.0,PS-2,SCADA,0
2960,2961.0,1.0,PS-3,SCADA,0
2960,2961.0,1.0,RTU-North,SCADA,0
2960,2961.0,1.0,RTU-South,SCADA,0
2965,2966.0,1.0,RTU-North,SCADA,0
2965,2966.0,1.0,RTU-South,SCADA,0
2970,2971.0,1.0,PS-1,SCADA,0
2970,2971.0,1.0,PS-2,SCADA,0
2970,2971.0,1.0,PS-3,SCADA,0
2970,2971.0,1.0,RTU-North,SCADA,0
2970,2971.0,1.0,RTU-South,SCADA,0
2975,2976.0,1.0,RTU-North,SCADA,0
2975,2976.0,1.0,RTU-South,SCADA,0
2980,2981.0,1.0,PS-1,SCADA,0
2980,2981.0,1.0,PS-2,SCADA,0
2980,2981.0,1.0,PS-3,SCADA,0
2980,2981.0,1.0,RTU-North,SCADA,0
2980,2981.0,1.0,RTU-South,SCADA,0
2985,2986.0,1.0,RTU-North,SCADA,0
2985,2986.0,1.0,RTU-South,SCADA,0
2990,2991.0,1.0,PS-1,SCADA,0
2990,2991.0,1.0,PS-2,SCADA,0
2990,2991.0,1.0,PS-3,SCADA,0
2990,2991.0,1.0,RTU-North,SCADA,0
2990,2991.0,1.0,RTU-South,SCADA,0
2995,2996.0,1.0,RTU-North,SCADA,0
2995,2996.0,1.0,RTU-South,SCADA,0
3000,3001.0,1.0,HOME-1,MDMS-North,0
3000,3001.0,1.0,HOME-2,MDMS-North,0
3000,3001.0,1.0,HOME-3,MDMS-North,0
3000,3001.0,1.0,HOME-4,MDMS-North,0
3000,3001.0,1.0,HOME-5,MDMS-North,0
3000,3001.0,1.0,HOME-6,MDMS-South,0
3000,3001.0,1.0,HOME-7,MDMS-South,0
3000,3001.0,1.0,HOME-8,MDMS-South,0
3000,3001.0,1.0,HOME-9,MDMS-South,0
3000,3001.0,1.0,HOME-10,MDMS-South,0
3000,3001.0,1.0,PS-1,SCADA,0
3000,3001.0,1.0,PS-2,SCADA,0
3000,3001.0,1.0,PS-3,SCADA,0
3000,3001.0,1.0,RTU-North,SCADA,0
3000,3001.0,1.0,RTU-South,SCADA,0
3005,3006.0,1.0,RTU-North,SCADA,0
3005,3006.0,1.0,RTU-South,SCADA,0
3010,3011.0,1.0,PS-1,SCADA,0
3010,3011.0,1.0,PS-2,SCADA,0
3010,3011.0,1.0,PS-3,SCADA,0
3010,3011.0,1.0,RTU-North,SCADA,0
3010,3011.0,1.0,RTU-South,SCADA,0
3015,3016.0,1.0,RTU-North,SCADA,0
3015,3016.0,1.0,RTU-South,SCADA,0
3020,3021.0,1.0,PS-1,SCADA,0
3020,3021.0,1.0,PS-2,SCADA,0
3020,3021.0,1.0,PS-3,SCADA,0
3020,3021.0,1.0,RTU-North,SCADA,0
3020,3021.0,1.0,RTU-South,SCADA,0
3025,3026.0,1.0,RTU-North,SCADA,0
3025,3026.0,1.0,RTU-South,SCADA,0
3030,3031.0,1.0,PS-1,SCADA,0
3030,3031.0,1.0,PS-2,SCADA,0
3030,3031.0,1.0,PS-3,SCADA,0
3030,3031.0,1.0,RTU-North,SCADA,0
3030,3031.0,1.0,RTU-South,SCADA,0
3035,3036.0,1.0,RTU-North,SCADA,0
3035,3036.0,1.0,RTU-South,SCADA,0
3040,3041.0,1.0,PS-1,SCADA,0
3040,3041.0,1.0,PS-2,SCADA,0
3040,3041.0,1.0,PS-3,SCADA,0
3040,3041.0,1.0,RTU-North,SCADA,0
3040,3041.0,1.0,RTU-South,SCADA,0
3045,3046.0,1.0,RTU-North,SCADA,0
3045,3046.0,1.0,RTU-South,SCADA,0
3050,3051.0,1.0,PS-1,SCADA,0
3050,3051.0,1.0,PS-2,SCADA,0
3050,3051.0,1.0,PS-3,SCADA,0
3050,3051.0,1.0,RTU-North,SCADA,0
3050,3051.0,1.0,RTU-South,SCADA,0
3055,3056.0,1.0,RTU-North,SCADA,0
3055,3056.0,1.0,RTU-South,SCADA,0
3060,3061.0,1.0,HOME-1,MDMS-North,0
3060,3061.0,1.0,HOME-2,MDMS-North,0
3060,3061.0,1.0,HOME-3,MDMS-North,0
3060,3061.0,1.0,HOME-4,MDMS-North,0
3060,3061.0,1.0,HOME-5,MDMS-North,0
3060,3061.0,1.0,HOME-6,MDMS-South,0
3060,3061.0,1.0,HOME-7,MDMS-South,0
3060,3061.0,1.0,HOME-8,MDMS-South,0
3060,3061.0,1.0,HOME-9,MDMS-South,0
3060,3061.0,1.0,HOME-10,MDMS-South,0
3060,3061.0,1.0,PS-1,SCADA,0
3060,3061.0,1.0,PS-2,SCADA,0
3060,3061.0,1.0,PS-3,SCADA,0
3060,3061.0,1.0,RTU-North,SCADA,0
3060,3061.0,1.0,RTU-South,SCADA,0
3065,3066.0,1.0,RTU-North,SCADA,0
3065,3066.0,1.0,RTU-South,SCADA,0
3070,3071.0,1.0,PS-1,SCADA,0
3070,3071.0,1.0,PS-2,SCADA,0
3070,3071.0,1.0,PS-3,SCADA,0
3070,3071.0,1.0,RTU-North,SCADA,0
3070,3071.0,1.0,RTU-South,SCADA,0
3075,3076.0,1.0,RTU-North,SCADA,0
3075,3076.0,1.0,RTU-South,SCADA,0
3080,3081.0,1.0,PS-1,SCADA,0
3080,3081.0,1.0,PS-2,SCADA,0
3080,3081.0,1.0,PS-3,SCADA,0
3080,3081.0,1.0,RTU-North,SCADA,0
3080,3081.0,1.0,RTU-South,SCADA,0
3085,3086.0,1.0,RTU-North,SCADA,0
3085,3086.0,1.0,RTU-South,SCADA,0
3090,3091.0,1.0,PS-1,SCADA,0
3090,3091.0,1.0,PS-2,SCADA,0
3090,3091.0,1.0,PS-3,SCADA,0
3090,3091.0,1.0,RTU-North,SCADA,0
3090,3091.0,1.0,RTU-South,SCADA,0
3095,3096.0,1.0,RTU-North,SCADA,0
3095,3096.0,1.0,RTU-South,SCADA,0
3100,3101.0,1.0,PS-1,SCADA,0
3100,3101.0,1.0,PS-2,SCADA,0
3100,3101.0,1.0,PS-3,SCADA,0
3100,3101.0,1.0,RTU-North,SCADA,0
3100,3101.0,1.0,RTU-South,SCADA,0
3105,3106.0,1.0,RTU-North,SCADA,0
3105,3106.0,1.0,RTU-South,SCADA,0
3110,3111.0,1.0,PS-1,SCADA,0
3110,3111.0,1.0,PS-2,SCADA,0
3110,3111.0,1.0,PS-3,SCADA,0
3110,3111.0,1.0,RTU-North,SCADA,0
3110,3111.0,1.0,RTU-South,SCADA,0
3115,3116.0,1.0,RTU-North,SCADA,0
3115,3116.0,1.0,RTU-South,SCADA,0
3120,3121.0,1.0,HOME-1,MDMS-North,0
3120,3121.0,1.0,HOME-2,MDMS-North,0
3120,3121.0,1.0,HOME-3,MDMS-North,0
3120,3121.0,1.0,HOME-4,MDMS-North,0
3120,3121.0,1.0,HOME-5,MDMS-North,0
3120,3121.0,1.0,HOME-6,MDMS-South,0
3120,3121.0,1.0,HOME-7,MDMS-South,0
3120,3121.0,1.0,HOME-8,MDMS-South,0
3120,3121.0,1.0,HOME-9,MDMS-South,0
3120,3121.0,1.0,HOME-10,MDMS-South,0
3120,3121.0,1.0,PS-1,SCADA,0
3120,3121.0,1.0,PS-2,SCADA,0
3120,3121.0,1.0,PS-3,SCADA,0
3120,3121.0,1.0,RTU-North,SCADA,0
3120,3121.0,1.0,RTU-South,SCADA,0
3125,3126.0,1.0,RTU-North,SCADA,0
3125,3126.0,1.0,RTU-South,SCADA,0
3130,3131.0,1.0,PS-1,SCADA,0
3130,3131.0,1.0,PS-2,SCADA,0
3130,3131.0,1.0,PS-3,SCADA,0
3130,3131.0,1.0,RTU-North,SCADA,0
3130,3131.0,1.0,RTU-South,SCADA,0
3135,3136.0,1.0,RTU-North,SCADA,0
3135,3136.0,1.0,RTU-South,SCADA,0
3140,3141.0,1.0,PS-1,SCADA,0
3140,3141.0,1.0,PS-2,SCADA,0
3140,3141.0,1.0,PS-3,SCADA,0
3140,3141.0,1.0,RTU-North,SCADA,0
3140,3141.0,1.0,RTU-South,SCADA,0
3145,3146.0,1.0,RTU-North,SCADA,0
3145,3146.0,1.0,RTU-South,SCADA,0
3150,3151.0,1.0,PS-1,SCADA,0
3150,3151.0,1.0,PS-2,SCADA,0
3150,3151.0,1.0,PS-3,SCADA,0
3150,3151.0,1.0,RTU-North,SCADA,0
3150,3151.0,1.0,RTU-South,SCADA,0
3155,3156.0,1.0,RTU-North,SCADA,0
3155,3156.0,1.0,RTU-South,SCADA,0
3160,3161.0,1.0,PS-1,SCADA,0
3160,3161.0,1.0,PS-2,SCADA,0
